"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2005,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA.,PR,"[{""qual"":""22-Sócio"",""nome"":""POLICLINICA PATO BRANCO SA""},{""qual"":""05-Administrador"",""nome"":""IVANIO FUMEGALI GUERRA""},{""qual"":""05-Administrador"",""nome"":""WALDEMAR GAVA""},{""qual"":""05-Administrador"",""nome"":""SADAO YAMAMOTO""},{""qual"":""05-Administrador"",""nome"":""DANIEL EMYGDIO DO NASCIMENTO""},{""qual"":""05-Administrador"",""nome"":""GILBERTO GABALDO""}]",ATIVA,CENTRO,RUA PARANA,700,85.501-090,PATO BRANCO,DEMAIS,11/12/1998,206-2 - Sociedade Empresária Limitada,02.896.924/0001-43,2018-11-20T23:59:59.000Z,OK,MATRIZ,POLISAUDE,,ariel.@.whiteduch.com.br,(46) 2101-2132 / (046) 2252-144,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",28/08/2004,MEMORIAL SAUDE LTDA,RJ,"[{""qual"":""49-Sócio-Administrador"",""nome"":""AZIZ CHIDID NETO""},{""qual"":""22-Sócio"",""qual_rep_legal"":""05-Administrador"",""nome_rep_legal"":""AZIZ CHIDID NETO"",""nome"":""GMS ADMINISTRACAO E PARTICIPACAO LIMITADA""}]",ATIVA,DEL CASTILHO,AV DOM HELDER CAMARA,5555,20.771-001,RIO DE JANEIRO,DEMAIS,02/12/1998,206-2 - Sociedade Empresária Limitada,02.902.680/0001-64,2019-02-09T11:34:16.467Z,OK,MATRIZ,,LOJA D SOBRELOJA - PARTE,,(21) 3899-6767 / (21) 3899-2765,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",7271000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2005,ASSOCIACAO SAUDE CONCEICAO,SC,"[{""qual"":""10-Diretor"",""nome"":""ILDA SACHETI""},{""qual"":""10-Diretor"",""nome"":""BEATRIZ HOBOLD""}]",ATIVA,CENTRO,RUA VIDAL RAMOS,299,88.701-140,TUBARAO,DEMAIS,18/12/1998,399-9 - Associação Privada,02.903.477/0001-02,2018-11-20T23:59:59.000Z,OK,MATRIZ,SAUDE CONCEICAO,SALA 01,,(48) 3631-7000 / (048) 6317-178,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",04/10/2003,OPERADORA DE PLANOS PRIVADOS DE ASSISTENCIA A SAUDE CONSAUDE S/S LTDA,PR,"[{""qual"":""49-Sócio-Administrador"",""nome"":""EMILIA MELNISKI""},{""qual"":""05-Administrador"",""nome"":""MARIA MARTA BADELHUK""},{""qual"":""49-Sócio-Administrador"",""nome"":""ANIZIA HORODENSKI""},{""qual"":""22-Sócio"",""qual_rep_legal"":""05-Administrador"",""nome_rep_legal"":""EMILIA MELNISKI"",""nome"":""ASSOCIACAO HOSPITALAR BOM JESUS""}]",ATIVA,NOVA RUSSIA,AV JOAO MANOEL DOS SANTOS RIBAS,1140,84.051-410,PONTA GROSSA,DEMAIS,01/12/1998,224-0 - Sociedade Simples Limitada,02.906.583/0001-40,2019-03-18T19:51:01.137Z,OK,MATRIZ,CONSAUDE,,contabilidade@consaude.com,(42) 3220-2750 / (42) 3220-2757,,,,,"[{""text"":""Atividades de apoio à gestão de saúde"",""code"":""86.60-7-00""},{""text"":""Atividade médica ambulatorial restrita a consultas"",""code"":""86.30-5-03""},{""text"":""Atividades de fisioterapia"",""code"":""86.50-0-04""},{""text"":""Aluguel de imóveis próprios"",""code"":""68.10-2-02""},{""text"":""Serviços de vacinação e imunização humana"",""code"":""86.30-5-06""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",08/07/2001,UNIAO SAUDE LTDA.,SC,"[{""qual"":""49-Sócio-Administrador"",""nome"":""HANS DIETER DIDJURGEIT""},{""qual"":""22-Sócio"",""qual_rep_legal"":""05-Administrador"",""nome_rep_legal"":""HANS DIETER DIDJURGEIT"",""nome"":""UNIAO SERVICOS ADMINISTRATIVOS EIRELI""}]",ATIVA,CENTRO,AV MARECHAL DEODORO DA FONSECA,1589,89.251-702,JARAGUA DO SUL,DEMAIS,23/12/1998,206-2 - Sociedade Empresária Limitada,02.912.196/0001-16,2019-03-15T12:46:16.717Z,OK,MATRIZ,,,tambosi@tambosicontadores.com.br,(47) 3036-6401 / (47) 3036-6401,,,,,"[{""text"":""Atividade médica ambulatorial restrita a consultas"",""code"":""86.30-5-03""}]",9331300.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,AGEMED SAUDE S/A,SC,"[{""qual"":""16-Presidente"",""nome"":""PEDRO GONCALO DE ASSIS JUNIOR""},{""qual"":""05-Administrador"",""nome"":""SORAIA DE ASSIS""},{""qual"":""05-Administrador"",""nome"":""FRANCINI DE ASSIS NUNES""},{""qual"":""05-Administrador"",""nome"":""PEDRO GONCALO DE ASSIS NETO""}]",ATIVA,BUCAREIN,R DOUTOR PLACIDO OLIMPIO DE OLIVEIRA,693,89.202-450,JOINVILLE,DEMAIS,11/12/1998,205-4 - Sociedade Anônima Fechada,02.933.220/0001-01,2019-03-08T11:53:35.675Z,OK,MATRIZ,AGEMED PLANOS DE SAUDE,,contabilidade@agemed.com.br,(47) 3461-4421 / (41) 3277-1313,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",56863539.99,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2005,EVANGELICO SAUDE LTDA,PR,"[{""qual"":""22-Sócio"",""nome"":""SOCIEDADE EVANGELICA BENEFICENTE DE CURITIBA""},{""qual"":""22-Sócio"",""nome"":""RICARDO HIDETOSHI WATANABE""},{""qual"":""05-Administrador"",""nome"":""CELSO LOPEZ VALENTE""}]",ATIVA,BIGORRILHO,RUA CAPITAO SOUZA FRANCO,235,80.730-420,CURITIBA,DEMAIS,18/02/1999,224-0 - Sociedade Simples Limitada,02.989.632/0001-55,2018-11-20T23:59:59.000Z,OK,MATRIZ,,CASA,,,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",19/06/2001,PLANO HOSPITAL SAMARITANO LTDA,SP,"[{""qual"":""49-Sócio-Administrador"",""nome"":""RICARDO DE CAPRIO""},{""qual"":""22-Sócio"",""nome"":""MARCIA GARCIA DE CAPRIO""}]",ATIVA,JARDIM CHAPADAO,R DOUTOR MIGUEL PENTEADO,1018,13.070-118,CAMPINAS,DEMAIS,01/12/1998,206-2 - Sociedade Empresária Limitada,03.011.072/0001-22,2019-03-13T15:58:19.742Z,OK,MATRIZ,PHS SAMARITANO SAUDE,,contabilidade.samaritano@gmail.com,(19) 3731-3420,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",18253000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2005,"UNIMED STA RITA, STA ROSA E SAO SIMAO COOPERATIVA DE TRABALHO MEDICO",SP,"[{""qual"":""16-Presidente"",""nome"":""REYNALDO REZENDE DE AZEVEDO FILHO""},{""qual"":""10-Diretor"",""nome"":""JOSE EDUARDO CANALLI""},{""qual"":""10-Diretor"",""nome"":""CARLOS ALBERTO DA SILVA""}]",ATIVA,CENTRO,R MARECHAL DEODORO,1157,13.670-000,SANTA RITA DO PASSA QUATRO,DEMAIS,21/01/1999,214-3 - Cooperativa,03.029.587/0001-50,2019-03-20T12:05:08.446Z,OK,MATRIZ,,CASA,contabilidade@unimedsantarita.com.br,(19) 3582-1588,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",22/10/2009,CAIXA DE ASSISTENCIA OSWALDO CRUZ,RJ,"[{""qual"":""16-Presidente"",""nome"":""LEILA DE MELLO YANEZ NOGUEIRA""},{""qual"":""10-Diretor"",""nome"":""JOSE ANTONIO DINIZ DE OLIVEIRA""},{""qual"":""10-Diretor"",""nome"":""ARTHUR MONTEIRO BASTOS""}]",ATIVA,MANGUINHOS,AV BRASIL,4036,21.040-361,RIO DE JANEIRO,DEMAIS,02/09/1998,399-9 - Associação Privada,03.033.006/0001-53,2019-03-26T17:00:39.928Z,OK,MATRIZ,FIOSAUDE,SALAS 300 A 318,,(021) 2903-238,,,,,"[{""text"":""Atividades de práticas integrativas e complementares em saúde humana"",""code"":""86.90-9-01""},{""text"":""Atividades de apoio à gestão de saúde"",""code"":""86.60-7-00""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""}]",27/08/2005,HOSPITAL S P LTDA,RS,"[{""qual"":""22-Sócio"",""qual_rep_legal"":""05-Administrador"",""nome_rep_legal"":""JULMAR INACIO BIANCINI"",""nome"":""SETA INCORPORACOES LTDA""},{""qual"":""49-Sócio-Administrador"",""nome"":""JULMAR INACIO BIANCINI""},{""qual"":""49-Sócio-Administrador"",""nome"":""EDUARDO MATTEVI""}]",ATIVA,CENTRO,R BENTO GONCALVES,578,99.010-010,PASSO FUNDO,DEMAIS,27/02/1986,206-2 - Sociedade Empresária Limitada,03.044.492/0001-05,2019-02-01T18:05:05.527Z,OK,MATRIZ,PRONTOCLINICA,CJTO. 910,,(54) 3313-2450,,,,,"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",1300000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,SAO FRANCISCO ASSISTENCIA MEDICA LTDA,PE,"[{""qual"":""49-Sócio-Administrador"",""nome"":""ERICO LUIZ WANDERLEY DE LIMA""},{""qual"":""49-Sócio-Administrador"",""nome"":""GILBERTO ANTONIO MACIEL DUQUE PORTO""},{""qual"":""49-Sócio-Administrador"",""nome"":""ALEXANDRE BATISTA DA SILVA MOTA""},{""qual"":""49-Sócio-Administrador"",""nome"":""VANIA LUCIA VIEIRA MACEDO""},{""qual"":""49-Sócio-Administrador"",""nome"":""LUZIA PIA DE MEDEIROS ALVES""},{""qual"":""63-Cotas em Tesouraria"",""nome"":""SAO FRANCISCO ASSISTENCIA MEDICA LTDA""}]",ATIVA,CENTRO,AVENIDA DR FERNANDO GOES,1076,56.304-020,PETROLINA,DEMAIS,12/04/1999,206-2 - Sociedade Empresária Limitada,03.098.226/0001-65,2018-11-20T23:59:59.000Z,OK,MATRIZ,HGU SAUDE,,,(081) 3861-6068,,,,,"[{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""},{""text"":""Atividades de terapia ocupacional"",""code"":""86.50-0-05""},{""text"":""Atividades de enfermagem"",""code"":""86.50-0-01""},{""text"":""Atividades de fisioterapia"",""code"":""86.50-0-04""},{""text"":""Atividades de práticas integrativas e complementares em saúde humana"",""code"":""86.90-9-01""},{""text"":""Atividades de profissionais da nutrição"",""code"":""86.50-0-02""},{""text"":""Atividades de psicologia e psicanálise"",""code"":""86.50-0-03""},{""text"":""Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos"",""code"":""86.30-5-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de exames complementares"",""code"":""86.30-5-02""},{""text"":""Atividades de fonoaudiologia"",""code"":""86.50-0-06""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,BIO SAUDE SERVICOS MEDICOS LTDA,SP,"[{""qual"":""49-Sócio-Administrador"",""nome"":""ALCIDES SERGIO MARTINS VARA""},{""qual"":""49-Sócio-Administrador"",""nome"":""JULIO CESAR DO NASCIMENTO MARTINS""}]",ATIVA,VILA JAGUARA,AV CANDIDO PORTINARI,616,05.114-001,SAO PAULO,DEMAIS,30/04/1999,206-2 - Sociedade Empresária Limitada,03.123.146/0001-12,2019-02-27T14:01:35.085Z,OK,MATRIZ,BIO SAUDE,,dalva.martins@biosaude.co,(11) 3469-3100,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",13622000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",20/07/2002,SEPACO SAUDE LTDA,SP,"[{""qual"":""49-Sócio-Administrador"",""nome"":""RAFAEL ANTONIO PARRI""}]",ATIVA,VILA MARIANA,R VERGUEIRO,4210,04.102-002,SAO PAULO,DEMAIS,02/06/1999,206-2 - Sociedade Empresária Limitada,03.219.363/0001-00,2019-02-22T21:25:27.450Z,OK,MATRIZ,SEPACO SAUDE,3 ANDAR,sepaco@sepaco.com.br,(011) 5087-9000,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",93000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",01/08/2001,UNIMED CENTRO PAULISTA - FEDERACAO INTRAFEDERATIVA DAS COOPERATIVAS MEDICAS,SP,"[{""qual"":""10-Diretor"",""nome"":""CARLOS ROBERTO NOGUEIRA DOS SANTOS""},{""qual"":""16-Presidente"",""nome"":""EDER BALLIARI""},{""qual"":""10-Diretor"",""nome"":""ADALTON RAFAEL DE TOLEDO""},{""qual"":""10-Diretor"",""nome"":""CARLOS ALBERTO JOUSSEF""},{""qual"":""10-Diretor"",""nome"":""JOAO LIAN JUNIOR""}]",ATIVA,PARQUE EGISTO RAGAZZO,AV AMBROSIO FUMAGALLI,1338,13.485-333,LIMEIRA,DEMAIS,30/04/1999,214-3 - Cooperativa,03.230.123/0001-07,2019-03-24T21:29:45.592Z,OK,MATRIZ,,,milenium@milenium.cnt.br,(19) 3451-6197 / (19) 3404-3507,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2005,COOPERATIVA DOS USUARIOS DE SERVICOS DE SAUDE LTDA,RS,"[{""qual"":""10-Diretor"",""nome"":""SEVERINO DAGA""},{""qual"":""16-Presidente"",""nome"":""DILVA MARIA GALINA LOCH""}]",ATIVA,CENTRO,R PEDRO ALVARES CABRAL,900,99.700-010,ERECHIM,DEMAIS,08/07/1999,214-3 - Cooperativa,03.268.622/0001-93,2019-02-14T15:16:02.996Z,OK,MATRIZ,COOPUSAUDE,,diretoria@coopusaude.coop.br,(54) 3522-3081,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Serviços combinados de escritório e apoio administrativo"",""code"":""82.11-3-00""}]",24/12/2004,VDL CARTOES DE DESCONTO MEDICO E ODONTOLOGICO LTDA,SP,"[{""qual"":""49-Sócio-Administrador"",""nome"":""VALDECIR DONISETE LOCATELLI""},{""qual"":""49-Sócio-Administrador"",""nome"":""SILVIA HELENA DE OLIVEIRA LOCATELLI""}]",ATIVA,PALMEIRAS,AV IBIRAPUERA,1231,16.071-165,ARACATUBA,MICRO EMPRESA,23/07/1999,206-2 - Sociedade Empresária Limitada,03.298.573/0001-31,2019-03-14T07:47:57.158Z,OK,MATRIZ,,,agga@terra.com.br,(18) 8399-5351,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",30000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MEDICO,MS,"[{""qual"":""10-Diretor"",""nome"":""SARITA GARCIA ROCHA""},{""qual"":""10-Diretor"",""nome"":""PEDRO RICARDO DIAS""},{""qual"":""10-Diretor"",""nome"":""MAURICIO SIMOES CORREA""},{""qual"":""10-Diretor"",""nome"":""ANDRE LUIS ALONSO DOMINGOS""},{""qual"":""10-Diretor"",""nome"":""LUCIA HELENA SCHOLANTE AREJANO""},{""qual"":""10-Diretor"",""nome"":""JOAO RICARDO FILGUEIRAS TOGNINI""}]",ATIVA,CACHOEIRA,R GOIAS,695,79.020-101,CAMPO GRANDE,DEMAIS,24/10/1973,214-3 - Cooperativa,03.315.918/0001-18,2019-03-15T16:01:35.264Z,OK,MATRIZ,,,,,,,,,"[{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""},{""text"":""Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"",""code"":""47.71-7-01""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",25/02/2001,CLINIPREV SAUDE LTDA,PR,"[{""qual"":""49-Sócio-Administrador"",""nome"":""REGINALDO CZEZACKI""},{""qual"":""22-Sócio"",""nome"":""NILSON MARTINS MARQUES""},{""qual"":""22-Sócio"",""nome"":""WILSON MARTINS MARQUES""},{""qual"":""22-Sócio"",""nome"":""CLINIPREV - CLINICA MEDICA LTDA""}]",ATIVA,ZONA 02,RUA VEREADOR PRIMO MONTESCHIO,460,87.005-000,MARINGA,DEMAIS,13/09/1999,206-2 - Sociedade Empresária Limitada,03.391.009/0001-69,2018-11-20T23:59:59.000Z,OK,MATRIZ,,BLOCO C,,(44) 2621-018,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",1215000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Atividades de associações de defesa de direitos sociais"",""code"":""94.30-8-00""}]",27/08/2005,SAUDE/PAS - MEDICINA E ODONTO,RS,"[{""qual"":""16-Presidente"",""nome"":""LUIZ ONOFRE MACHADO MEIRA""}]",ATIVA,CENTRO HISTORICO,RUA JERONIMO COELHO,212,90.010-240,PORTO ALEGRE,DEMAIS,30/09/1999,399-9 - Associação Privada,03.424.929/0001-36,2018-11-20T23:59:59.000Z,OK,MATRIZ,SAUDE/PAS,ANDAR 2,lildete@salutaris-rs.com.br,(51) 3022-2434,,,,,"[{""text"":""Atividades de organizações associativas ligadas à cultura e à arte"",""code"":""94.93-6-00""},{""text"":""Atividades associativas não especificadas anteriormente"",""code"":""94.99-5-00""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",29/10/2018,AMENO ASSISTENCIA MEDICA LTDA,SP,"[{""qual"":""22-Sócio"",""nome"":""AMENO SERVICO OPERACIONAL DE SAUDE S/S LTDA""},{""qual"":""49-Sócio-Administrador"",""nome"":""JULIANA RAEDER PINTO""}]",ATIVA,POMPEIA,AVENIDA POMPEIA,691,05.023-000,SAO PAULO,DEMAIS,07/10/1999,206-2 - Sociedade Empresária Limitada,03.473.372/0001-23,2018-11-20T23:59:59.000Z,OK,MATRIZ,,,ameno@osite.com.br,(11) 3862-5151 / (11) 3673-0606,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",5636217.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",28/10/1999,INSTITUTO CURITIBA DE SAUDE,PR,[],ATIVA,REBOUCAS,"R MARECHAL FLORIANO,",1895,80.230-110,CURITIBA,DEMAIS,28/10/1999,307-7 - Serviço Social Autônomo,03.518.900/0001-13,2019-02-08T22:52:00.286Z,OK,MATRIZ,INSTITUTO CURITIBA DE SAUDE - ICS,,,(041) 3336-066,,,,,"[{""text"":""Atividades de profissionais da nutrição"",""code"":""86.50-0-02""},{""text"":""Atividades de fonoaudiologia"",""code"":""86.50-0-06""},{""text"":""Atividades de psicologia e psicanálise"",""code"":""86.50-0-03""},{""text"":""Atividades de terapia ocupacional"",""code"":""86.50-0-05""},{""text"":""Atividade odontológica"",""code"":""86.30-5-04""},{""text"":""Atividades de fisioterapia"",""code"":""86.50-0-04""},{""text"":""Serviços de vacinação e imunização humana"",""code"":""86.30-5-06""},{""text"":""Atividades de enfermagem"",""code"":""86.50-0-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos"",""code"":""86.30-5-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de exames complementares"",""code"":""86.30-5-02""},{""text"":""Atividades de apoio à gestão de saúde"",""code"":""86.60-7-00""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,UNIMED CUIABA COOPERATIVA DE TRABALHO MEDICO,MT,"[{""qual"":""16-Presidente"",""nome"":""RUBENS CARLOS DE OLIVEIRA JUNIOR""},{""qual"":""10-Diretor"",""nome"":""SUZANA APARECIDA RODRIGUES DOS SANTOS PALMA""},{""qual"":""10-Diretor"",""nome"":""RODNEY MADY""},{""qual"":""10-Diretor"",""nome"":""CELSO FIRMO RODRIGUES""},{""qual"":""10-Diretor"",""nome"":""MARCONDES DA COSTA MARQUES""}]",ATIVA,PORTO,R BARAO DE MELGACO,2713,78.020-800,CUIABA,DEMAIS,21/11/1975,214-3 - Cooperativa,03.533.726/0001-88,2019-03-19T22:36:30.969Z,OK,MATRIZ,,,,,,,,,"[{""text"":""Estacionamento de veículos"",""code"":""52.23-1-00""},{""text"":""Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente"",""code"":""87.30-1-99""},{""text"":""Armazéns gerais - emissão de warrant"",""code"":""52.11-7-01""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",27/08/2005,EXTREMAMEDIC PLANOS DE SAUDE LTDA,MG,"[{""qual"":""49-Sócio-Administrador"",""nome"":""JUSSARA SANCHEZ BERGAMIN""},{""qual"":""05-Administrador"",""nome"":""BENEDITO MOURA RIBEIRO""},{""qual"":""05-Administrador"",""nome"":""SEBASTIAO ANTONIO CAMARGO ROSSI""}]",ATIVA,JARDIM SAO CRISTOVAO,RUA ALCEBIADES WOLHERS,02,37.640-000,EXTREMA,EMPRESA DE PEQUENO PORTE,03/11/1999,206-2 - Sociedade Empresária Limitada,03.548.273/0001-63,2018-11-20T23:59:59.000Z,OK,MATRIZ,,,extremamedic@extremamedic.com.br,(35) 3435-4442 / (35) 3435-2901,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",621000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,CONFIANCA ASSISTENCIA MEDICO HOSPITALAR LTDA,MG,"[{""qual"":""22-Sócio"",""nome"":""RENE GUIMARAES""},{""qual"":""22-Sócio"",""nome"":""EUSTAQUIO LEANDRO COSTA""},{""qual"":""49-Sócio-Administrador"",""nome"":""ROBERTO D ASSUMPCAO GUIMARAES""},{""qual"":""22-Sócio"",""nome"":""ELAINE D ASSUMPCAO GUIMARAES""},{""qual"":""22-Sócio"",""nome"":""RENATO D ASSUMPCAO GUIMARAES""}]",ATIVA,PADRE EUSTAQUIO,R LORENA,767,30.730-170,BELO HORIZONTE,DEMAIS,26/01/2000,206-2 - Sociedade Empresária Limitada,03.613.857/0001-75,2019-02-08T11:49:26.752Z,OK,MATRIZ,,,robertoag8@hotmail.com,(31) 3411-4795,,,,,"[{""text"":""Atividade médica ambulatorial restrita a consultas"",""code"":""86.30-5-03""},{""text"":""Outras atividades de atenção à saúde humana não especificadas anteriormente"",""code"":""86.90-9-99""}]",2671600.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Outras atividades de atenção à saúde humana não especificadas anteriormente"",""code"":""86.90-9-99""}]",08/12/1999,SOCIEDADE DE ASSISTENCIA MEDICA - SAMEISA,RS,"[{""qual"":""16-Presidente"",""nome"":""HAMILTON ROMANATO RIBEIRO""}]",ATIVA,SANTA TEREZA,AVENIDA ENG FRANCISCO MARTINS BASTOS,80,96.202-710,RIO GRANDE,DEMAIS,08/12/1999,399-9 - Associação Privada,03.627.391/0001-67,2018-11-20T23:59:59.000Z,OK,MATRIZ,SAMEISA SAUDE,,,(53) 3231-3955,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",0.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",31/12/2004,PROMED ASSISTENCIA MEDICA LTDA,GO,"[{""qual"":""49-Sócio-Administrador"",""nome"":""JULIO EDUARDO FERRO""},{""qual"":""22-Sócio"",""nome"":""JUAN GABRIEL PEREZ FERRES""},{""qual"":""22-Sócio"",""nome"":""MARIA ORDALIA FERRO BARBOSA""},{""qual"":""05-Administrador"",""nome"":""ANA KARINA COELHO ALBUQUERQUE FERRO""}]",ATIVA,CIDADE VERA CRUZ,AV SEGUNDA AVENIDA,SN,74.934-605,APARECIDA DE GOIANIA,DEMAIS,08/02/2000,206-2 - Sociedade Empresária Limitada,03.629.963/0001-47,2019-01-23T18:53:57.682Z,OK,MATRIZ,PROMED,QUADRA01B LOTE 48E SALA 111 E 112 EDIF MONTREAL,valeria.cota@mapah.com.br,(62) 3092-6604 / (62) 3092-6605,,,,,"[{""text"":""Incorporação de empreendimentos imobiliários"",""code"":""41.10-7-00""},{""text"":""Estacionamento de veículos"",""code"":""52.23-1-00""},{""text"":""Aluguel de imóveis próprios"",""code"":""68.10-2-02""},{""text"":""Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"",""code"":""86.10-1-01""},{""text"":""Atividade médica ambulatorial com recursos para realização de exames complementares"",""code"":""86.30-5-02""},{""text"":""Laboratórios clínicos"",""code"":""86.40-2-02""},{""text"":""Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia"",""code"":""86.40-2-05""}]",7000000.00,{},"{""free"":true,""database"":true}"
"[{""text"":""Planos de saúde"",""code"":""65.50-2-00""}]",03/11/2005,FILOSANITAS SAUDE LTDA,SP,"[{""qual"":""05-Administrador"",""nome"":""LAFAYETTE PARREIRA DUARTE""},{""qual"":""22-Sócio"",""qual_rep_legal"":""05-Administrador"",""nome_rep_legal"":""LAFAYETTE PARREIRA DUARTE"",""nome"":""CASA DE SAUDE E MATERNIDADE SANTA FILOMENA S/A""},{""qual"":""05-Administrador"",""nome"":""ADENIR BATISTA GOMES""},{""qual"":""05-Administrador"",""nome"":""LISTER PARREIRA DUARTE""},{""qual"":""22-Sócio"",""qual_rep_legal"":""05-Administrador"",""nome_rep_legal"":""LAFAYETTE PARREIRA DUARTE"",""nome"":""ERITRINA PARTICIPACOES SOCIETARIAS LTDA""}]",ATIVA,CENTRO,AV VISCONDE DO RIO CLARO,1551,13.500-505,RIO CLARO,DEMAIS,10/02/2000,206-2 - Sociedade Empresária Limitada,03.637.776/0001-05,2019-01-25T19:27:32.396Z,OK,MATRIZ,SANTA FILOMENA SAUDE,,saofrancisco-fiscal@uol.com.br,(19) 2111-4566,,,,,"[{""code"":""00.00-0-00"",""text"":""Não informada""}]",650000.00,{},"{""free"":true,""database"":true}"
